fips,stabb,state_1860,county_name_1860,totpop_1860,slave_1860,slave_share_1860,foreign_share_1860,log_pop_1860,log_farm_value_pc_1860,impr_share_1860,land_gini_1860,n_farms_1860,n_slaveholders_1860,slaves_per_holder_1860,farm_value_1860,year,covpop,cpop,covind,murder,violent,property,murder_rate,violent_rate,property_rate,log_violent_rate,log_property_rate,asinh_violent_rate,log_covpop
54051,VA,Virginia,Marshall,12997.0,29.0,0.0022312841424944217,0.07363237670231591,9.47247384058159,5.2552828810067345,0.48600004931006996,0.42595654265926813,713.0,14.0,2.0714285714285716,2489909.0,2010,31181,32831.0,98.9887,0,33,642,0.0,105.83368076713383,2058.9461531060583,4.661868812498308,7.629949554721789,5.3550383122091185,10.347564213938401
54053,VA,Virginia,Mason,9173.0,376.0,0.04098986155020168,0.1307096914858825,9.124019665509655,5.35997799739486,0.3638238679969302,0.541693472003154,394.0,70.0,5.371428571428571,1951283.0,2010,26439,27324.0,97.3045,0,24,430,0.0,90.77499148984455,1626.3852641930482,4.508383823550404,7.394115201890067,5.201561342170735,10.18259547176777
54047,VA,Virginia,Mcdowell,1535.0,0.0,0.0,0.0026058631921824105,7.336285660021297,4.1831684469116315,0.06689247621793024,0.49913618702032697,190.0,0.0,,100655.0,2010,18093,22113.0,98.8918,1,62,187,5.526999392030067,342.67396230586417,1033.5488863096225,5.836779447896223,6.940753679705718,6.529928757459834,9.803280402119096
51117,VA,Virginia,Mecklenburg,20096.0,12420.0,0.6180334394904459,0.0013435509554140127,9.908276069267925,5.190098692040437,0.40831223739572475,0.5191551903312193,726.0,760.0,16.342105263157894,3606956.0,2010,32727,32727.0,100.0,1,68,656,3.0555810187307118,207.7795092736884,2004.4611482873468,5.336477465880469,7.603130549648451,6.0296304371369205,10.395955704265866
54055,VA,Virginia,Mercer,6819.0,362.0,0.0530869628977856,0.004692770200909224,8.827468112520654,5.419944984524274,0.17005012356365973,0.561327608440538,818.0,66.0,5.484848484848484,1540185.0,2010,60852,62264.0,100.0,7,195,1648,11.503319529349898,320.4496154604615,2708.210083481233,5.769725057950956,7.904043209856626,6.462874673062106,11.01619996558302
51119,VA,Virginia,Middlesex,4364.0,2375.0,0.5442254812098992,0.0018331805682859762,8.381144346952961,5.569823248391317,0.5363874690607654,0.5391724685282041,243.0,204.0,11.642156862745098,1145060.0,2010,10959,10959.0,100.0,0,14,162,0.0,127.74888219728078,1478.2370654256774,4.850066479122095,7.2986054847392206,5.543228978166915,9.301916315463393
54061,VA,Virginia,Monongalia,13048.0,101.0,0.007740649908031882,0.012262415695892091,9.476390144300849,5.398616197081754,0.516085625539645,0.40274791696526663,944.0,37.0,2.72972972972973,2884916.0,2010,94364,96189.0,99.931,3,373,2144,3.179178500275529,395.27786020092407,2272.0529015302445,5.979588961147321,7.728439063694198,6.672737741758859,11.454914923466722
54063,VA,Virginia,Monroe,10757.0,1114.0,0.10356047225062749,0.008087756809519384,9.283311984432006,5.8589485885027965,0.36406885780438686,0.48691933066190424,866.0,196.0,5.683673469387755,3768775.0,2010,13301,13301.0,100.0,0,6,85,0.0,45.10939027140817,639.0496955116157,3.8090904348449874,6.459982222107249,4.502360451520397,9.495594499353297
51121,VA,Virginia,Montgomery,10617.0,2219.0,0.2090044268625789,0.004709428275407365,9.270211769013573,5.664589138604538,0.39172605653091586,0.48983576267974105,572.0,283.0,7.840989399293286,3062680.0,2010,94392,94392.0,100.0,2,120,2247,2.118823629121112,127.12941774726671,2380.4983473175694,4.845205604972519,7.775065134375803,5.538368253662566,11.455211602779755
54065,VA,Virginia,Morgan,3732.0,94.0,0.025187566988210074,0.02277599142550911,8.224699561967235,4.856814737216746,0.3606951622975433,0.42534803867173954,329.0,30.0,3.1333333333333333,479987.0,2010,16409,17541.0,100.0,0,22,274,0.0,134.07276494606617,1669.8153452373697,4.898382674553394,7.420468327583149,5.591543762637309,9.70558524377515
